site_id,sheet,collected,counted,server_total,completed,elapsed_s,method,note,health
energy-gov-management,USA Executive Departments,388,42,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
health-ni-gov-uk-news,영국완료,137,0,0,True,0.0,count_crawl,,empty_zero_parse
english-www-gov-cn-archive,중국 완료,506,55,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
ens-lyon-fr-lecole,French Public Universities,154,33,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
fi-se-en,스웨덴 완료,122,4,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
fmi-ch-research,Switzerland Research Centers,818,51,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
genome-gov-about-nhgri,American Research Institutes,42,1,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
graduateinstitute-ch-library,Switzerland Research Centers,398,15,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
justitsministeriet-dk-forskning,덴마크완료,24,24,0,True,26.5,count_crawl,caps_neutralized:_MAX_PAGES=200->big,ok
hatvp-fr-actualites-et-public,French Public Institutions,57,33,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
hi-no-en,Norway Research Centers,119,21,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
icp-fr-a-propos-de-licp,French Public Institutions,99,95,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
ifau-se-press,스웨덴 완료,215,41,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
incheon-go-kr-ic010205,한국완료,1328,81,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
insee-fr-fr,French Public Institutions,223,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
kihasa-re-kr-publish,한국완료,673,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
klimaraadet-dk-da,덴마크완료,84,51,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
klri-re-kr-kor,한국완료,590,27,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
kommunikasjon-ntb-no-presserom,Norway Research Centers,116,57,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
krihs-re-kr-krihslibraryreport,한국완료,168,110,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
kwdi-re-kr-plaza,한국완료,819,63,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
mwr-gov-cn-zwgk,중국 완료,18,18,0,True,17.9,count_crawl,caps_neutralized:_MAX_PAGES=200->big,ok
lavoro-gov-it-stampa-e-media,Italy Ministries,340,20,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
ncats-nih-gov-news-events,American Research Institutes,19,6,0,True,21.4,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET=1500->big,ok
lib-cssn-cn-zy,중국 완료,204,56,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nidcd-nih-gov-news,American Research Institutes,203,0,0,True,1.3,count_crawl,caps_neutralized:MAX_PAGES=200->big;WALL_CLOCK_MINUTES=25->big,empty_zero_parse
met-no-publikasjoner,Norway Research Centers,116,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
mfds-go-kr-brd,한국완료,461,24,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nim-ac-cn-taxonomy,중국 완료,34,34,0,True,43.2,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_SECONDS=1500->big,ok
nnsa-mee-gov-cn-english,중국 완료,10,10,0,True,5.7,count_crawl,,ok
ncri-ie-en,Irish Research Centers,104,31,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nimhd-nih-gov-news-events,American Research Institutes,13,13,0,True,51.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SEC=1500->big,ok
nesc-ie-publications,Irish Research Centers,121,41,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nhlbi-nih-gov-resources,American Research Institutes,325,41,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nia-nih-gov-news,American Research Institutes,95,45,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
niddk-nih-gov-news,American Research Institutes,124,82,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
ptb-de-cms,GER ResearchCenters(Unfinished),8,8,0,True,30.3,count_crawl,caps_neutralized:_PAGE_CAP=200->big;_MAX_SECONDS=1500->big,ok
nupi-no-en,Norway Research Centers,28,0,0,True,45.2,count_crawl,,empty_zero_parse
ninds-nih-gov-publications,American Research Institutes,71,42,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
noc-ac-uk-publications,영국완료,234,11,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
seer-cancer-gov-report_to_nation,American Research Institutes,24,24,0,True,25.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SEC=1500->big,ok
nrc-re-kr-boardes,한국완료,470,95,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
ons-gov-uk-search,영국완료,516,65,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
um-dk-om-os,덴마크완료,24,24,0,True,25.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_MINUTES=25->big,ok
openscience-si-naprednoiskanjeaspx,Slovenia Research Centers,30,5,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
skillsdevelopmentscotland-co-uk-publications-statist,영국완료,488,487,0,True,51.4,count_crawl,caps_neutralized:_SAFETY_CAP=200->big;_MAX_SECONDS=1500->big,ok
publicservice-govt-nz-data,뉴질랜드완료,61,53,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
biorbic-com-publications,Irish Research Centers,497,0,0,True,9.0,count_crawl,caps_neutralized:SAFETY_CAP_PAGES=200->big;WALL_CLOCK_BUDGET_SECONDS=1500->big,empty_zero_parse
bordbia-ie-about,Irish Research Centers,20,0,0,True,0.4,count_crawl,caps_neutralized:_PAGE_SAFETY_CAP=200->big,empty_zero_parse
www2-mrc-lmb-cam-ac-uk-research,영국완료,47,16,0,True,29.5,count_crawl,,ok
search-open-canada-ca-opendata,Canada Ministries,5287,57,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
women-govt-nz-library,뉴질랜드완료,14,14,0,True,36.7,count_crawl,,ok
sm-dk-publikationer,덴마크완료,354,63,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
data-biodiversity-be-dataset,벨기에완료,524,0,0,True,45.3,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
ungeneva-org-en,Switzerland Research Centers,93,33,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
ethniccommunities-govt-nz-resources,뉴질랜드완료,85,0,0,True,0.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
agri-ee-ministeerium-uudised,Estonia Ministries,122,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
bmz-de-de,Germany Ministries,6,3,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
cdhowe-org-research-insights,Canadian Research Centers,344,35,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
minscfa-gov-gr-grafeio-typou,Greece Ministries,626,0,0,True,1.4,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_WALL_SECONDS=1500->big,empty_zero_parse
opendatacommunities-org-data,영국완료,3,0,0,True,0.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
safefood-net-news,Irish Research Centers,31,0,0,True,0.0,count_crawl,caps_neutralized:_PAGE_SAFETY_CAP=200->big,empty_zero_parse
cells-es-en,Spanish Research Centers,11,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
dhs-gov-publication,USA Executive Departments,29,29,0,True,62.9,count_crawl,,ok
transportation-gov-newsroom,USA Executive Departments,205,0,0,True,0.5,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECONDS=1500->big,empty_zero_parse
dhs-gov-news-releases,USA Executive Departments,79,1,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
sib-swiss-training,Switzerland Research Centers,74,67,0,True,7.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_CLOCK_S=1500->big,ok
unidata-gv-at-pages,오스트리아완료,404,0,0,True,3.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET_SECONDS=1500->big,empty_zero_parse
iucn-org-about-iucn,Switzerland Research Centers,19,19,0,True,55.7,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_CLOCK_BUDGET=1500->big,ok
ejournals-epublishing-ekt-gr-indexphp,Greece Research Centers,474,27,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
hhs-gov-guidance,USA Executive Departments,267,19,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
pbocri-org-cn-lnzy3html,중국 완료,8,0,0,True,0.7,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
vtg-admin-ch-en,Switzerland Departments,18,18,0,True,48.3,count_crawl,,ok
ineris-fr-fr,French Research Institutes,141,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
gsi-ie-en-ie,Irish Research Centers,113,0,0,True,6.8,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
search-worldcat-org-ko,USA Executive Departments,14,13,23,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
vbs-admin-ch-en,Switzerland Departments,111,49,0,True,79.8,count_crawl,caps_neutralized:SAFETY_PAGE_CAP=200->big,ok
nbb-be-en,벨기에완료,15,15,0,True,50.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_SECONDS=1500->big,ok
data-mfe-govt-nz-tables,뉴질랜드완료,435,46,0,False,90.0,count_crawl,external_timeout_kill:lower_bound,timeout
khs-go-kr-cop,한국완료,38,0,0,True,49.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECONDS=1500->big,empty_zero_parse
sonar-ch-global,Switzerland Research Centers,5462,1845,0,False,90.0,count_crawl,external_timeout_kill:lower_bound,timeout
dapa-go-kr-dapa,한국완료,970,0,0,False,90.0,count_crawl,external_timeout_kill:lower_bound,timeout
andra-fr-publications,French Research Institutes,1,0,0,True,47.4,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
jeonnam-go-kr-m7116,한국완료,770,0,0,False,90.0,count_crawl,external_timeout_kill:lower_bound,timeout
en-iwhr-cn-iwhr-english-new,중국 완료,458,0,0,True,1.8,count_crawl,,empty_zero_parse
astron-nl-about,Dutch Research Centers,57,57,0,True,31.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECONDS=1500->big,ok
eprints-soton-ac-uk-view,영국완료,259,0,0,True,1.4,count_crawl,caps_neutralized:_SAFETY_PAGE_CAP=200->big;_WALL_CLOCK_BUDGET=1500->big,empty_zero_parse
khs-go-kr-newsbbz,한국완료,1249,0,0,False,90.0,count_crawl,external_timeout_kill:lower_bound,timeout
iwhr-com-zgskywwnew,중국 완료,62,0,0,True,0.2,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_SECONDS=1500->big,empty_zero_parse
mnd-go-kr-user,한국완료,304,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nps-or-kr-inforls,한국완료,115,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
kicce-re-kr-main,한국완료,368,9,0,True,11.7,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET_SEC=1500->big,ok
astro-oma-be-en,벨기에완료,22,0,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
mof-gov-cn-en,중국 완료,9,9,0,True,15.2,count_crawl,,ok
auri-re-kr-publication,한국완료,593,45,0,False,90.0,count_crawl,external_timeout_kill:lower_bound,timeout
cer-rec-gc-ca-en,Canadian Research Centers,175,38,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
mpi-govt-nz-resources-and-forms,뉴질랜드완료,35,0,0,True,1.0,count_crawl,,empty_zero_parse
english-cnipa-gov-cn-col,중국 완료,353,85,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
mohrss-gov-cn-xxgk2020,중국 완료,19,19,0,True,27.5,count_crawl,,ok
pmc-gov-au-resources,호주완료,129,0,0,True,0.2,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_SECONDS=1500->big,empty_zero_parse
mpi-govt-nz-about-mpi,뉴질랜드완료,14,0,0,True,17.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET=1500->big,empty_zero_parse
forest-go-kr-kfsweb,한국완료,931,39,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
reseau-canope-fr-espace-presse,French Public Institutions,19,19,0,True,13.9,count_crawl,,ok
kice-re-kr-boardcnts,한국완료,500,79,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
meri-belspo-be-site,벨기에완료,21,19,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
moe-go-kr-boardcnts,한국완료,1250,74,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
transparency-gov-au-publications,호주완료,2694,0,0,True,13.9,count_crawl,caps_neutralized:_SAFETY_CAP=200->big;_WALL_BUDGET_S=1500->big,empty_zero_parse
msit-go-kr-bbs,한국완료,488,91,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
nhc-gov-cn-wjw,중국 완료,71,3,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
rcaanc-cirnac-gc-ca-eng,Canada Ministries,33,33,0,True,84.0,count_crawl,,ok
science-libraries-canada-ca-eng,Canadian Research Centers,31,6,0,False,90.1,count_crawl,external_timeout_kill:lower_bound,timeout
